Anz.,Datum Zeit,Temp
1,07.08.19 11:18:07 AM,25.319
2,07.08.19 11:18:09 AM,
3,07.08.19 11:33:07 AM,25.416
4,07.08.19 11:48:07 AM,25.513
5,07.08.19 12:03:07 PM,25.513
6,07.08.19 12:18:07 PM,29.552
7,07.08.19 12:33:07 PM,39.05
8,07.08.19 12:48:07 PM,31.166
9,07.08.19 01:03:07 PM,29.252
10,07.08.19 01:18:07 PM,31.064
11,07.08.19 01:33:07 PM,30.862
12,07.08.19 01:48:07 PM,28.258
13,07.08.19 02:03:07 PM,30.356
14,07.08.19 02:18:07 PM,32.911
15,07.08.19 02:33:07 PM,33.014
16,07.08.19 02:48:07 PM,32.911
17,07.08.19 03:03:07 PM,33.639
18,07.08.19 03:18:07 PM,32.911
19,07.08.19 03:33:07 PM,30.862
20,07.08.19 03:48:07 PM,29.853
21,07.08.19 04:03:07 PM,30.356
22,07.08.19 04:18:07 PM,28.853
23,07.08.19 04:33:07 PM,27.567
24,07.08.19 04:48:07 PM,26.781
25,07.08.19 05:03:07 PM,27.075
26,07.08.19 05:18:07 PM,28.456
27,07.08.19 05:33:07 PM,31.166
28,07.08.19 05:48:07 PM,27.665
29,07.08.19 06:03:07 PM,30.76
30,07.08.19 06:18:07 PM,28.655
31,07.08.19 06:33:07 PM,30.356
32,07.08.19 06:48:07 PM,28.06
33,07.08.19 07:03:07 PM,29.552
34,07.08.19 07:18:07 PM,31.268
35,07.08.19 07:33:07 PM,25.708
36,07.08.19 07:48:07 PM,21.473
37,07.08.19 08:03:07 PM,20.234
38,07.08.19 08:18:07 PM,19.472
39,07.08.19 08:33:07 PM,18.901
40,07.08.19 08:48:07 PM,18.521
41,07.08.19 09:03:07 PM,18.14
42,07.08.19 09:18:07 PM,17.57
43,07.08.19 09:33:07 PM,16.808
44,07.08.19 09:48:07 PM,16.523
45,07.08.19 10:03:07 PM,16.046
46,07.08.19 10:18:07 PM,15.473
47,07.08.19 10:33:07 PM,14.996
48,07.08.19 10:48:07 PM,14.517
49,07.08.19 11:03:07 PM,14.23
50,07.08.19 11:18:07 PM,13.942
51,07.08.19 11:33:07 PM,13.365
52,07.08.19 11:48:07 PM,12.883
53,07.09.19 12:03:07 AM,12.594
54,07.09.19 12:18:07 AM,12.497
55,07.09.19 12:33:07 AM,12.207
56,07.09.19 12:48:07 AM,11.916
57,07.09.19 01:03:07 AM,11.819
58,07.09.19 01:18:07 AM,11.819
59,07.09.19 01:33:07 AM,12.11
60,07.09.19 01:48:07 AM,12.207
61,07.09.19 02:03:07 AM,11.916
62,07.09.19 02:18:07 AM,11.625
63,07.09.19 02:33:07 AM,11.139
64,07.09.19 02:48:07 AM,10.944
65,07.09.19 03:03:07 AM,10.846
66,07.09.19 03:18:07 AM,10.748
67,07.09.19 03:33:07 AM,10.651
68,07.09.19 03:48:07 AM,10.455
69,07.09.19 04:03:07 AM,10.357
70,07.09.19 04:18:07 AM,10.259
71,07.09.19 04:33:07 AM,10.161
72,07.09.19 04:48:07 AM,10.063
73,07.09.19 05:03:07 AM,9.965
74,07.09.19 05:18:07 AM,9.866
75,07.09.19 05:33:07 AM,9.866
76,07.09.19 05:48:07 AM,9.965
77,07.09.19 06:03:07 AM,10.259
78,07.09.19 06:18:07 AM,10.944
79,07.09.19 06:33:07 AM,12.207
80,07.09.19 06:48:07 AM,13.558
81,07.09.19 07:03:07 AM,14.325
82,07.09.19 07:18:07 AM,16.332
83,07.09.19 07:33:07 AM,18.901
84,07.09.19 07:48:07 AM,19.948
85,07.09.19 08:03:07 AM,20.805
86,07.09.19 08:18:07 AM,21.951
87,07.09.19 08:33:07 AM,21.091
88,07.09.19 08:48:07 AM,22.142
89,07.09.19 09:03:07 AM,22.621
90,07.09.19 09:18:07 AM,21.569
91,07.09.19 09:33:07 AM,24.062
92,07.09.19 09:48:07 AM,25.222
93,07.09.19 10:03:07 AM,24.835
94,07.09.19 10:18:07 AM,25.028
95,07.09.19 10:33:07 AM,26.683
96,07.09.19 10:48:07 AM,26.488
97,07.09.19 11:03:07 AM,18.521
98,07.09.19 11:18:07 AM,20.996
99,07.09.19 11:33:07 AM,23.677
100,07.09.19 11:48:07 AM,25.61
