Anz.,Datum Zeit,Temp
1,07.08.19 11:17:45 AM,25.416
2,07.08.19 11:17:48 AM,
3,07.08.19 11:32:45 AM,25.708
4,07.08.19 11:47:45 AM,25.61
5,07.08.19 12:02:45 PM,25.61
6,07.08.19 12:17:45 PM,28.456
7,07.08.19 12:32:45 PM,39.389
8,07.08.19 12:47:45 PM,30.862
9,07.08.19 01:02:45 PM,28.456
10,07.08.19 01:17:45 PM,29.452
11,07.08.19 01:32:45 PM,29.352
12,07.08.19 01:47:45 PM,27.272
13,07.08.19 02:02:45 PM,29.252
14,07.08.19 02:17:45 PM,31.574
15,07.08.19 02:32:45 PM,31.676
16,07.08.19 02:47:45 PM,31.574
17,07.08.19 03:02:45 PM,32.291
18,07.08.19 03:17:45 PM,31.88
19,07.08.19 03:32:45 PM,29.853
20,07.08.19 03:47:45 PM,29.053
21,07.08.19 04:02:45 PM,29.652
22,07.08.19 04:17:45 PM,28.258
23,07.08.19 04:32:45 PM,27.173
24,07.08.19 04:47:45 PM,26.39
25,07.08.19 05:02:45 PM,26.781
26,07.08.19 05:17:45 PM,28.06
27,07.08.19 05:32:45 PM,30.558
28,07.08.19 05:47:45 PM,27.075
29,07.08.19 06:02:45 PM,30.054
30,07.08.19 06:17:45 PM,28.555
31,07.08.19 06:32:45 PM,29.853
32,07.08.19 06:47:45 PM,27.468
33,07.08.19 07:02:45 PM,29.053
34,07.08.19 07:17:45 PM,31.574
35,07.08.19 07:32:45 PM,25.416
36,07.08.19 07:47:45 PM,21.282
37,07.08.19 08:02:45 PM,20.138
38,07.08.19 08:17:45 PM,19.377
39,07.08.19 08:32:45 PM,18.806
40,07.08.19 08:47:45 PM,18.521
41,07.08.19 09:02:45 PM,18.045
42,07.08.19 09:17:45 PM,17.475
43,07.08.19 09:32:45 PM,16.808
44,07.08.19 09:47:45 PM,16.523
45,07.08.19 10:02:45 PM,16.046
46,07.08.19 10:17:45 PM,15.664
47,07.08.19 10:32:45 PM,15.187
48,07.08.19 10:47:45 PM,14.613
49,07.08.19 11:02:45 PM,14.23
50,07.08.19 11:17:45 PM,13.942
51,07.08.19 11:32:45 PM,13.365
52,07.08.19 11:47:45 PM,12.883
53,07.09.19 12:02:45 AM,12.69
54,07.09.19 12:17:45 AM,12.497
55,07.09.19 12:32:45 AM,12.207
56,07.09.19 12:47:45 AM,11.916
57,07.09.19 01:02:45 AM,11.819
58,07.09.19 01:17:45 AM,11.819
59,07.09.19 01:32:45 AM,12.013
60,07.09.19 01:47:45 AM,12.304
61,07.09.19 02:02:45 AM,11.916
62,07.09.19 02:17:45 AM,11.625
63,07.09.19 02:32:45 AM,11.236
64,07.09.19 02:47:45 AM,10.944
65,07.09.19 03:02:45 AM,10.846
66,07.09.19 03:17:45 AM,10.748
67,07.09.19 03:32:45 AM,10.651
68,07.09.19 03:47:45 AM,10.455
69,07.09.19 04:02:45 AM,10.259
70,07.09.19 04:17:45 AM,10.161
71,07.09.19 04:32:45 AM,10.161
72,07.09.19 04:47:45 AM,10.063
73,07.09.19 05:02:45 AM,9.866
74,07.09.19 05:17:45 AM,9.768
75,07.09.19 05:32:45 AM,9.768
76,07.09.19 05:47:45 AM,9.965
77,07.09.19 06:02:45 AM,10.259
78,07.09.19 06:17:45 AM,10.944
79,07.09.19 06:32:45 AM,12.497
80,07.09.19 06:47:45 AM,14.038
81,07.09.19 07:02:45 AM,15.091
82,07.09.19 07:17:45 AM,17.189
83,07.09.19 07:32:45 AM,19.472
84,07.09.19 07:47:45 AM,20.424
85,07.09.19 08:02:45 AM,20.996
86,07.09.19 08:17:45 AM,21.76
87,07.09.19 08:32:45 AM,20.71
88,07.09.19 08:47:45 AM,21.569
89,07.09.19 09:02:45 AM,22.238
90,07.09.19 09:17:45 AM,21.282
91,07.09.19 09:32:45 AM,23.196
92,07.09.19 09:47:45 AM,24.351
93,07.09.19 10:02:45 AM,24.158
94,07.09.19 10:17:45 AM,24.351
95,07.09.19 10:32:45 AM,26.39
96,07.09.19 10:47:45 AM,26.292
97,07.09.19 11:02:45 AM,19.472
98,07.09.19 11:17:45 AM,19.662
99,07.09.19 11:32:45 AM,23.004
100,07.09.19 11:47:45 AM,25.513
101,07.09.19 12:02:45 PM,25.61
102,07.09.19 12:17:45 PM,25.513
103,07.09.19 12:32:45 PM,25.416
104,07.09.19 12:47:45 PM,26
105,07.09.19 01:02:45 PM,26.39
106,07.09.19 01:17:45 PM,26.585
107,07.09.19 01:32:45 PM,26.195
108,07.09.19 01:47:45 PM,27.665
109,07.09.19 02:02:45 PM,28.555
110,07.09.19 02:17:45 PM,28.853
111,07.09.19 02:32:45 PM,28.655
112,07.09.19 02:47:45 PM,28.555
113,07.09.19 03:02:45 PM,27.665
114,07.09.19 03:17:45 PM,28.555
115,07.09.19 03:32:45 PM,28.853
116,07.09.19 03:47:45 PM,27.961
117,07.09.19 04:02:45 PM,27.862
118,07.09.19 04:17:45 PM,26.39
119,07.09.19 04:32:45 PM,27.173
120,07.09.19 04:47:45 PM,28.555
121,07.09.19 05:02:45 PM,35.222
122,07.09.19 05:17:45 PM,34.691
123,07.09.19 05:32:45 PM,34.163
124,07.09.19 05:47:45 PM,34.585
125,07.09.19 06:02:45 PM,33.953
126,07.09.19 06:17:45 PM,33.639
127,07.09.19 06:32:45 PM,33.639
128,07.09.19 06:47:45 PM,30.862
129,07.09.19 07:02:45 PM,28.754
130,07.09.19 07:17:45 PM,27.37
131,07.09.19 07:32:45 PM,23.581
132,07.09.19 07:47:45 PM,21.282
133,07.09.19 08:02:45 PM,20.615
134,07.09.19 08:17:45 PM,20.138
135,07.09.19 08:32:45 PM,19.948
136,07.09.19 08:47:45 PM,19.377
137,07.09.19 09:02:45 PM,18.616
138,07.09.19 09:17:45 PM,17.76
139,07.09.19 09:32:45 PM,17.379
140,07.09.19 09:47:45 PM,16.808
141,07.09.19 10:02:45 PM,16.237
142,07.09.19 10:17:45 PM,15.473
143,07.09.19 10:32:45 PM,14.9
144,07.09.19 10:47:45 PM,14.517
145,07.09.19 11:02:45 PM,14.325
146,07.09.19 11:17:45 PM,14.134
147,07.09.19 11:32:45 PM,13.942
148,07.09.19 11:47:45 PM,13.558
149,07.10.19 12:02:45 AM,13.173
150,07.10.19 12:17:45 AM,12.883
151,07.10.19 12:32:45 AM,12.594
152,07.10.19 12:47:45 AM,12.207
153,07.10.19 01:02:45 AM,12.013
