Anz.,Datum Zeit,Temp
1,07.08.19 11:21:27 AM,25.319
2,07.08.19 11:21:30 AM,
3,07.08.19 11:36:27 AM,25.805
4,07.08.19 11:51:27 AM,25.805
5,07.08.19 12:06:27 PM,25.708
6,07.08.19 12:21:27 PM,34.691
7,07.08.19 12:36:27 PM,40.761
8,07.08.19 12:51:27 PM,47.368
9,07.08.19 01:06:27 PM,38.046
10,07.08.19 01:21:27 PM,39.843
11,07.08.19 01:36:27 PM,36.079
12,07.08.19 01:51:27 PM,30.963
13,07.08.19 02:06:27 PM,37.935
14,07.08.19 02:21:27 PM,42.878
15,07.08.19 02:36:27 PM,40.071
16,07.08.19 02:51:27 PM,39.276
17,07.08.19 03:06:27 PM,37.935
18,07.08.19 03:21:27 PM,38.49
19,07.08.19 03:36:27 PM,31.574
20,07.08.19 03:51:27 PM,31.064
21,07.08.19 04:06:27 PM,31.778
22,07.08.19 04:21:27 PM,28.655
23,07.08.19 04:36:27 PM,26.879
24,07.08.19 04:51:27 PM,26.195
25,07.08.19 05:06:27 PM,26.781
26,07.08.19 05:21:27 PM,28.06
27,07.08.19 05:36:27 PM,28.953
28,07.08.19 05:51:27 PM,27.075
29,07.08.19 06:06:27 PM,27.665
30,07.08.19 06:21:27 PM,25.319
31,07.08.19 06:36:27 PM,25.708
32,07.08.19 06:51:27 PM,24.158
33,07.08.19 07:06:27 PM,26.097
34,07.08.19 07:21:27 PM,26.488
35,07.08.19 07:36:27 PM,24.158
36,07.08.19 07:51:27 PM,20.996
37,07.08.19 08:06:27 PM,19.662
38,07.08.19 08:21:27 PM,18.806
39,07.08.19 08:36:27 PM,18.236
40,07.08.19 08:51:27 PM,17.855
41,07.08.19 09:06:27 PM,17.379
42,07.08.19 09:21:27 PM,16.713
43,07.08.19 09:36:27 PM,16.141
44,07.08.19 09:51:27 PM,15.569
45,07.08.19 10:06:27 PM,15.091
46,07.08.19 10:21:27 PM,14.709
47,07.08.19 10:36:27 PM,14.325
48,07.08.19 10:51:27 PM,13.942
49,07.08.19 11:06:27 PM,13.558
50,07.08.19 11:21:27 PM,13.173
51,07.08.19 11:36:27 PM,12.594
52,07.08.19 11:51:27 PM,12.207
53,07.09.19 12:06:27 AM,12.013
54,07.09.19 12:21:27 AM,11.819
55,07.09.19 12:36:27 AM,11.528
56,07.09.19 12:51:27 AM,11.334
57,07.09.19 01:06:27 AM,11.236
58,07.09.19 01:21:27 AM,11.334
59,07.09.19 01:36:27 AM,11.431
60,07.09.19 01:51:27 AM,11.528
61,07.09.19 02:06:27 AM,11.431
62,07.09.19 02:21:27 AM,10.846
63,07.09.19 02:36:27 AM,10.455
64,07.09.19 02:51:27 AM,10.259
65,07.09.19 03:06:27 AM,10.063
66,07.09.19 03:21:27 AM,9.965
67,07.09.19 03:36:27 AM,9.768
68,07.09.19 03:51:27 AM,9.669
69,07.09.19 04:06:27 AM,9.472
70,07.09.19 04:21:27 AM,9.571
71,07.09.19 04:36:27 AM,9.571
72,07.09.19 04:51:27 AM,9.373
73,07.09.19 05:06:27 AM,9.275
74,07.09.19 05:21:27 AM,9.176
75,07.09.19 05:36:27 AM,9.176
76,07.09.19 05:51:27 AM,9.373
77,07.09.19 06:06:27 AM,9.768
78,07.09.19 06:21:27 AM,10.357
79,07.09.19 06:36:27 AM,11.625
80,07.09.19 06:51:27 AM,13.076
81,07.09.19 07:06:27 AM,14.23
82,07.09.19 07:21:27 AM,16.237
83,07.09.19 07:36:27 AM,18.236
84,07.09.19 07:51:27 AM,19.187
85,07.09.19 08:06:27 AM,20.138
86,07.09.19 08:21:27 AM,20.996
87,07.09.19 08:36:27 AM,20.996
88,07.09.19 08:51:27 AM,20.996
89,07.09.19 09:06:27 AM,21.282
90,07.09.19 09:21:27 AM,20.234
91,07.09.19 09:36:27 AM,23.966
92,07.09.19 09:51:27 AM,25.513
93,07.09.19 10:06:27 AM,25.028
94,07.09.19 10:21:27 AM,25.61
95,07.09.19 10:36:27 AM,27.272
96,07.09.19 10:51:27 AM,26.781
97,07.09.19 11:06:27 AM,21.855
98,07.09.19 11:21:27 AM,22.717
99,07.09.19 11:36:27 AM,24.255
100,07.09.19 11:51:27 AM,26.097
101,07.09.19 12:06:27 PM,26.781
102,07.09.19 12:21:27 PM,26.879
103,07.09.19 12:36:27 PM,27.075
104,07.09.19 12:51:27 PM,30.558
105,07.09.19 01:06:27 PM,33.535
106,07.09.19 01:21:27 PM,29.252
107,07.09.19 01:36:27 PM,30.356
108,07.09.19 01:51:27 PM,34.585
109,07.09.19 02:06:27 PM,34.479
110,07.09.19 02:21:27 PM,35.542
111,07.09.19 02:36:27 PM,34.796
112,07.09.19 02:51:27 PM,34.691
113,07.09.19 03:06:27 PM,31.676
114,07.09.19 03:21:27 PM,33.118
115,07.09.19 03:36:27 PM,37.055
116,07.09.19 03:51:27 PM,35.328
117,07.09.19 04:06:27 PM,37.494
118,07.09.19 04:21:27 PM,35.222
119,07.09.19 04:36:27 PM,36.511
120,07.09.19 04:51:27 PM,35.971
121,07.09.19 05:06:27 PM,37.604
122,07.09.19 05:21:27 PM,34.163
123,07.09.19 05:36:27 PM,33.118
124,07.09.19 05:51:27 PM,30.76
125,07.09.19 06:06:27 PM,29.152
126,07.09.19 06:21:27 PM,28.159
127,07.09.19 06:36:27 PM,27.173
128,07.09.19 06:51:27 PM,25.708
129,07.09.19 07:06:27 PM,24.351
130,07.09.19 07:21:27 PM,23.677
131,07.09.19 07:36:27 PM,22.621
132,07.09.19 07:51:27 PM,20.71
133,07.09.19 08:06:27 PM,20.043
134,07.09.19 08:21:27 PM,19.567
135,07.09.19 08:36:27 PM,19.282
136,07.09.19 08:51:27 PM,18.806
137,07.09.19 09:06:27 PM,18.045
138,07.09.19 09:21:27 PM,16.999
139,07.09.19 09:36:27 PM,16.713
140,07.09.19 09:51:27 PM,16.332
141,07.09.19 10:06:27 PM,15.664
142,07.09.19 10:21:27 PM,14.804
143,07.09.19 10:36:27 PM,14.325
144,07.09.19 10:51:27 PM,13.846
145,07.09.19 11:06:27 PM,13.75
146,07.09.19 11:21:27 PM,13.461
147,07.09.19 11:36:27 PM,13.076
148,07.09.19 11:51:27 PM,12.594
149,07.10.19 12:06:27 AM,12.304
150,07.10.19 12:21:27 AM,11.916
151,07.10.19 12:36:27 AM,11.625
152,07.10.19 12:51:27 AM,11.334
153,07.10.19 01:06:27 AM,11.041
154,07.10.19 01:21:27 AM,10.846
155,07.10.19 01:36:27 AM,10.651
156,07.10.19 01:51:27 AM,10.455
157,07.10.19 02:06:27 AM,10.357
158,07.10.19 02:21:27 AM,10.161
159,07.10.19 02:36:27 AM,9.965
160,07.10.19 02:51:27 AM,9.866
