Anz.,Datum Zeit,Temp
1,07.08.19 11:18:27 AM,25.222
2,07.08.19 11:18:32 AM,
3,07.08.19 11:33:27 AM,25.513
4,07.08.19 11:48:27 AM,25.513
5,07.08.19 12:03:27 PM,25.513
6,07.08.19 12:18:27 PM,30.054
7,07.08.19 12:33:27 PM,39.957
8,07.08.19 12:48:27 PM,44.089
9,07.08.19 01:03:27 PM,34.163
10,07.08.19 01:18:27 PM,37.824
11,07.08.19 01:33:27 PM,36.946
12,07.08.19 01:48:27 PM,33.118
13,07.08.19 02:03:27 PM,40.992
14,07.08.19 02:18:27 PM,48.554
15,07.08.19 02:33:27 PM,46.083
16,07.08.19 02:48:27 PM,45.452
17,07.08.19 03:03:27 PM,47.629
18,07.08.19 03:18:27 PM,45.201
19,07.08.19 03:33:27 PM,37.494
20,07.08.19 03:48:27 PM,34.268
21,07.08.19 04:03:27 PM,35.435
22,07.08.19 04:18:27 PM,31.268
23,07.08.19 04:33:27 PM,28.456
24,07.08.19 04:48:27 PM,27.075
25,07.08.19 05:03:27 PM,27.173
26,07.08.19 05:18:27 PM,29.152
27,07.08.19 05:33:27 PM,30.862
28,07.08.19 05:48:27 PM,27.173
29,07.08.19 06:03:27 PM,27.764
30,07.08.19 06:18:27 PM,25.902
31,07.08.19 06:33:27 PM,26.39
32,07.08.19 06:48:27 PM,25.028
33,07.08.19 07:03:27 PM,25.416
34,07.08.19 07:18:27 PM,26.585
35,07.08.19 07:33:27 PM,24.448
36,07.08.19 07:48:27 PM,20.901
37,07.08.19 08:03:27 PM,19.853
38,07.08.19 08:18:27 PM,19.092
39,07.08.19 08:33:27 PM,18.616
40,07.08.19 08:48:27 PM,18.14
41,07.08.19 09:03:27 PM,17.76
42,07.08.19 09:18:27 PM,17.189
43,07.08.19 09:33:27 PM,16.618
44,07.08.19 09:48:27 PM,16.237
45,07.08.19 10:03:27 PM,15.76
46,07.08.19 10:18:27 PM,15.378
47,07.08.19 10:33:27 PM,15.187
48,07.08.19 10:48:27 PM,14.613
49,07.08.19 11:03:27 PM,14.421
50,07.08.19 11:18:27 PM,14.134
51,07.08.19 11:33:27 PM,13.461
52,07.08.19 11:48:27 PM,13.076
53,07.09.19 12:03:27 AM,12.787
