Anz.,Datum Zeit,Temp
1,07.08.19 11:16:03 AM,25.513
2,07.08.19 11:16:06 AM,
3,07.08.19 11:31:03 AM,25.61
4,07.08.19 11:46:03 AM,25.61
5,07.08.19 12:01:03 PM,25.61
6,07.08.19 12:16:03 PM,27.173
7,07.08.19 12:31:03 PM,28.555
8,07.08.19 12:46:03 PM,29.652
9,07.08.19 01:01:03 PM,30.862
10,07.08.19 01:16:03 PM,32.807
11,07.08.19 01:31:03 PM,33.222
12,07.08.19 01:46:03 PM,29.352
13,07.08.19 02:01:03 PM,32.704
14,07.08.19 02:16:03 PM,35.435
15,07.08.19 02:31:03 PM,34.903
16,07.08.19 02:46:03 PM,34.903
17,07.08.19 03:01:03 PM,35.222
18,07.08.19 03:16:03 PM,35.115
19,07.08.19 03:31:03 PM,32.911
20,07.08.19 03:46:03 PM,30.457
21,07.08.19 04:01:03 PM,31.676
22,07.08.19 04:16:03 PM,29.853
23,07.08.19 04:31:03 PM,28.159
24,07.08.19 04:46:03 PM,27.272
25,07.08.19 05:01:03 PM,27.567
26,07.08.19 05:16:03 PM,29.652
27,07.08.19 05:31:03 PM,32.704
28,07.08.19 05:46:03 PM,28.357
29,07.08.19 06:01:03 PM,28.853
30,07.08.19 06:16:03 PM,28.953
31,07.08.19 06:31:03 PM,29.252
32,07.08.19 06:46:03 PM,28.357
33,07.08.19 07:01:03 PM,27.37
34,07.08.19 07:16:03 PM,26
35,07.08.19 07:31:03 PM,22.525
36,07.08.19 07:46:03 PM,20.805
37,07.08.19 08:01:03 PM,20.138
38,07.08.19 08:16:03 PM,19.377
39,07.08.19 08:31:03 PM,18.806
40,07.08.19 08:46:03 PM,18.521
41,07.08.19 09:01:03 PM,18.045
42,07.08.19 09:16:03 PM,17.475
43,07.08.19 09:31:03 PM,16.999
44,07.08.19 09:46:03 PM,16.523
45,07.08.19 10:01:03 PM,16.046
46,07.08.19 10:16:03 PM,15.664
47,07.08.19 10:31:03 PM,15.282
48,07.08.19 10:46:03 PM,15.091
49,07.08.19 11:01:03 PM,14.804
50,07.08.19 11:16:03 PM,14.517
51,07.08.19 11:31:03 PM,13.942
52,07.08.19 11:46:03 PM,13.558
