Anz.,Datum Zeit,Temp
1,07.08.19 11:21:05 AM,25.513
2,07.08.19 11:21:07 AM,
3,07.08.19 11:36:05 AM,25.805
4,07.08.19 11:51:05 AM,25.902
5,07.08.19 12:06:05 PM,25.805
6,07.08.19 12:21:05 PM,34.796
7,07.08.19 12:36:05 PM,40.761
8,07.08.19 12:51:05 PM,45.829
9,07.08.19 01:06:05 PM,31.88
10,07.08.19 01:21:05 PM,29.752
11,07.08.19 01:36:05 PM,28.258
12,07.08.19 01:51:05 PM,26.683
13,07.08.19 02:06:05 PM,28.853
14,07.08.19 02:21:05 PM,31.268
15,07.08.19 02:36:05 PM,30.054
16,07.08.19 02:51:05 PM,30.356
17,07.08.19 03:06:05 PM,30.76
18,07.08.19 03:21:05 PM,30.659
19,07.08.19 03:36:05 PM,27.862
20,07.08.19 03:51:05 PM,27.665
21,07.08.19 04:06:05 PM,28.953
22,07.08.19 04:21:05 PM,26.977
23,07.08.19 04:36:05 PM,26.488
24,07.08.19 04:51:05 PM,26.292
25,07.08.19 05:06:05 PM,26.292
26,07.08.19 05:21:05 PM,28.06
27,07.08.19 05:36:05 PM,29.352
28,07.08.19 05:51:05 PM,28.555
29,07.08.19 06:06:05 PM,30.356
30,07.08.19 06:21:05 PM,27.37
31,07.08.19 06:36:05 PM,28.06
32,07.08.19 06:51:05 PM,24.738
33,07.08.19 07:06:05 PM,30.558
34,07.08.19 07:21:05 PM,30.558
35,07.08.19 07:36:05 PM,27.37
36,07.08.19 07:51:05 PM,21.664
37,07.08.19 08:06:05 PM,19.662
38,07.08.19 08:21:05 PM,18.996
39,07.08.19 08:36:05 PM,18.426
40,07.08.19 08:51:05 PM,18.045
41,07.08.19 09:06:05 PM,17.57
42,07.08.19 09:21:05 PM,16.808
43,07.08.19 09:36:05 PM,16.141
44,07.08.19 09:51:05 PM,15.76
45,07.08.19 10:06:05 PM,15.187
46,07.08.19 10:21:05 PM,14.9
47,07.08.19 10:36:05 PM,14.613
48,07.08.19 10:51:05 PM,14.325
49,07.08.19 11:06:05 PM,13.942
50,07.08.19 11:21:05 PM,13.654
51,07.08.19 11:36:05 PM,13.076
52,07.08.19 11:51:05 PM,12.69
53,07.09.19 12:06:05 AM,12.497
54,07.09.19 12:21:05 AM,12.207
55,07.09.19 12:36:05 AM,12.013
56,07.09.19 12:51:05 AM,11.819
57,07.09.19 01:06:05 AM,11.722
58,07.09.19 01:21:05 AM,11.819
59,07.09.19 01:36:05 AM,11.916
60,07.09.19 01:51:05 AM,12.013
61,07.09.19 02:06:05 AM,11.819
62,07.09.19 02:21:05 AM,11.334
63,07.09.19 02:36:05 AM,10.944
64,07.09.19 02:51:05 AM,10.651
65,07.09.19 03:06:05 AM,10.651
66,07.09.19 03:21:05 AM,10.553
67,07.09.19 03:36:05 AM,10.357
68,07.09.19 03:51:05 AM,10.161
69,07.09.19 04:06:05 AM,10.161
70,07.09.19 04:21:05 AM,10.161
71,07.09.19 04:36:05 AM,10.063
72,07.09.19 04:51:05 AM,9.866
73,07.09.19 05:06:05 AM,9.768
74,07.09.19 05:21:05 AM,9.768
75,07.09.19 05:36:05 AM,9.768
76,07.09.19 05:51:05 AM,10.063
77,07.09.19 06:06:05 AM,10.455
78,07.09.19 06:21:05 AM,11.139
79,07.09.19 06:36:05 AM,13.269
80,07.09.19 06:51:05 AM,15.664
81,07.09.19 07:06:05 AM,16.713
82,07.09.19 07:21:05 AM,19.282
83,07.09.19 07:36:05 AM,20.901
84,07.09.19 07:51:05 AM,21.378
85,07.09.19 08:06:05 AM,21.951
86,07.09.19 08:21:05 AM,22.812
87,07.09.19 08:36:05 AM,22.333
88,07.09.19 08:51:05 AM,21.473
89,07.09.19 09:06:05 AM,22.238
90,07.09.19 09:21:05 AM,20.615
91,07.09.19 09:36:05 AM,24.545
92,07.09.19 09:51:05 AM,25.125
93,07.09.19 10:06:05 AM,24.255
94,07.09.19 10:21:05 AM,23.388
95,07.09.19 10:36:05 AM,24.931
96,07.09.19 10:51:05 AM,25.125
97,07.09.19 11:06:05 AM,18.236
98,07.09.19 11:21:05 AM,20.519
99,07.09.19 11:36:05 AM,21.473
100,07.09.19 11:51:05 AM,23.966
101,07.09.19 12:06:05 PM,24.738
102,07.09.19 12:21:05 PM,25.125
103,07.09.19 12:36:05 PM,25.125
104,07.09.19 12:51:05 PM,25.805
105,07.09.19 01:06:05 PM,26.683
106,07.09.19 01:21:05 PM,25.125
107,07.09.19 01:36:05 PM,25.708
108,07.09.19 01:51:05 PM,26.488
109,07.09.19 02:06:05 PM,26.488
110,07.09.19 02:21:05 PM,26.977
111,07.09.19 02:36:05 PM,26.39
112,07.09.19 02:51:05 PM,26.977
113,07.09.19 03:06:05 PM,26.39
114,07.09.19 03:21:05 PM,26.879
115,07.09.19 03:36:05 PM,27.468
116,07.09.19 03:51:05 PM,26.097
117,07.09.19 04:06:05 PM,26.977
118,07.09.19 04:21:05 PM,25.319
119,07.09.19 04:36:05 PM,27.37
120,07.09.19 04:51:05 PM,31.983
121,07.09.19 05:06:05 PM,35.971
122,07.09.19 05:21:05 PM,33.743
123,07.09.19 05:36:05 PM,35.009
124,07.09.19 05:51:05 PM,33.639
125,07.09.19 06:06:05 PM,34.268
126,07.09.19 06:21:05 PM,34.058
127,07.09.19 06:36:05 PM,32.704
128,07.09.19 06:51:05 PM,30.457
129,07.09.19 07:06:05 PM,28.258
130,07.09.19 07:21:05 PM,26.683
131,07.09.19 07:36:05 PM,24.641
132,07.09.19 07:51:05 PM,21.378
133,07.09.19 08:06:05 PM,20.329
134,07.09.19 08:21:05 PM,19.758
135,07.09.19 08:36:05 PM,19.472
136,07.09.19 08:51:05 PM,18.806
137,07.09.19 09:06:05 PM,18.045
138,07.09.19 09:21:05 PM,17.189
139,07.09.19 09:36:05 PM,16.903
140,07.09.19 09:51:05 PM,16.523
141,07.09.19 10:06:05 PM,15.76
142,07.09.19 10:21:05 PM,14.996
143,07.09.19 10:36:05 PM,14.517
144,07.09.19 10:51:05 PM,14.134
145,07.09.19 11:06:05 PM,14.038
146,07.09.19 11:21:05 PM,13.846
147,07.09.19 11:36:05 PM,13.558
148,07.09.19 11:51:05 PM,13.173
149,07.10.19 12:06:05 AM,12.883
