Anz.,Datum Zeit,Temp
1,07.08.19 11:17:11 AM,25.319
2,07.08.19 11:17:15 AM,
3,07.08.19 11:32:11 AM,25.513
4,07.08.19 11:47:11 AM,25.513
5,07.08.19 12:02:11 PM,25.513
6,07.08.19 12:17:11 PM,28.953
7,07.08.19 12:32:11 PM,41.225
8,07.08.19 12:47:11 PM,39.843
9,07.08.19 01:02:11 PM,33.535
10,07.08.19 01:17:11 PM,33.222
11,07.08.19 01:32:11 PM,36.079
12,07.08.19 01:47:11 PM,32.188
13,07.08.19 02:02:11 PM,39.05
14,07.08.19 02:17:11 PM,46.722
15,07.08.19 02:32:11 PM,46.083
16,07.08.19 02:47:11 PM,46.083
17,07.08.19 03:02:11 PM,49.09
18,07.08.19 03:17:11 PM,48.155
19,07.08.19 03:32:11 PM,39.163
20,07.08.19 03:47:11 PM,35.222
21,07.08.19 04:02:11 PM,35.864
22,07.08.19 04:17:11 PM,33.222
23,07.08.19 04:32:11 PM,29.953
24,07.08.19 04:47:11 PM,28.555
25,07.08.19 05:02:11 PM,28.953
26,07.08.19 05:17:11 PM,30.862
27,07.08.19 05:32:11 PM,33.43
28,07.08.19 05:47:11 PM,28.853
29,07.08.19 06:02:11 PM,30.659
30,07.08.19 06:17:11 PM,28.754
31,07.08.19 06:32:11 PM,29.752
32,07.08.19 06:47:11 PM,27.961
33,07.08.19 07:02:11 PM,27.173
34,07.08.19 07:17:11 PM,28.258
35,07.08.19 07:32:11 PM,23.677
36,07.08.19 07:47:11 PM,21.187
37,07.08.19 08:02:11 PM,20.234
38,07.08.19 08:17:11 PM,19.567
39,07.08.19 08:32:11 PM,18.996
40,07.08.19 08:47:11 PM,18.616
41,07.08.19 09:02:11 PM,18.14
42,07.08.19 09:17:11 PM,17.57
43,07.08.19 09:32:11 PM,16.999
44,07.08.19 09:47:11 PM,16.618
45,07.08.19 10:02:11 PM,16.141
46,07.08.19 10:17:11 PM,15.76
47,07.08.19 10:32:11 PM,15.378
48,07.08.19 10:47:11 PM,14.9
49,07.08.19 11:02:11 PM,14.613
50,07.08.19 11:17:11 PM,14.23
51,07.08.19 11:32:11 PM,13.654
52,07.08.19 11:47:11 PM,13.269
53,07.09.19 12:02:11 AM,12.98
54,07.09.19 12:17:11 AM,12.69
55,07.09.19 12:32:11 AM,12.401
56,07.09.19 12:47:11 AM,12.304
57,07.09.19 01:02:11 AM,12.207
58,07.09.19 01:17:11 AM,12.207
59,07.09.19 01:32:11 AM,12.69
60,07.09.19 01:47:11 AM,12.883
61,07.09.19 02:02:11 AM,12.69
62,07.09.19 02:17:11 AM,12.013
63,07.09.19 02:32:11 AM,11.528
64,07.09.19 02:47:11 AM,11.236
65,07.09.19 03:02:11 AM,11.139
66,07.09.19 03:17:11 AM,10.944
67,07.09.19 03:32:11 AM,10.944
68,07.09.19 03:47:11 AM,10.944
69,07.09.19 04:02:11 AM,10.748
70,07.09.19 04:17:11 AM,10.651
71,07.09.19 04:32:11 AM,10.455
72,07.09.19 04:47:11 AM,10.357
73,07.09.19 05:02:11 AM,10.259
74,07.09.19 05:17:11 AM,10.161
75,07.09.19 05:32:11 AM,10.161
76,07.09.19 05:47:11 AM,10.259
77,07.09.19 06:02:11 AM,10.651
78,07.09.19 06:17:11 AM,11.236
79,07.09.19 06:32:11 AM,12.883
80,07.09.19 06:47:11 AM,14.421
81,07.09.19 07:02:11 AM,15.664
82,07.09.19 07:17:11 AM,17.855
83,07.09.19 07:32:11 AM,20.234
84,07.09.19 07:47:11 AM,21.378
85,07.09.19 08:02:11 AM,22.142
86,07.09.19 08:17:11 AM,23.581
87,07.09.19 08:32:11 AM,22.429
88,07.09.19 08:47:11 AM,23.581
89,07.09.19 09:02:11 AM,24.062
90,07.09.19 09:17:11 AM,23.004
91,07.09.19 09:32:11 AM,26.488
92,07.09.19 09:47:11 AM,30.054
93,07.09.19 10:02:11 AM,30.255
94,07.09.19 10:17:11 AM,30.558
95,07.09.19 10:32:11 AM,32.6
96,07.09.19 10:47:11 AM,32.807
97,07.09.19 11:02:11 AM,23.773
98,07.09.19 11:17:11 AM,25.805
99,07.09.19 11:32:11 AM,28.754
100,07.09.19 11:47:11 AM,30.862
101,07.09.19 12:02:11 PM,31.472
102,07.09.19 12:17:11 PM,31.064
103,07.09.19 12:32:11 PM,30.862
104,07.09.19 12:47:11 PM,30.255
105,07.09.19 01:02:11 PM,29.752
106,07.09.19 01:17:11 PM,30.054
107,07.09.19 01:32:11 PM,31.064
108,07.09.19 01:47:11 PM,34.903
109,07.09.19 02:02:11 PM,39.276
110,07.09.19 02:17:11 PM,41.225
