Anz.,Datum Zeit,Temp
1,04.30.19 09:57:50 AM,22.717
2,04.30.19 09:57:54 AM,
3,04.30.19 10:12:50 AM,23.388
4,04.30.19 10:27:50 AM,23.388
5,04.30.19 10:42:50 AM,22.908
6,04.30.19 10:57:50 AM,22.812
7,04.30.19 11:12:50 AM,18.806
8,04.30.19 11:27:50 AM,19.187
9,04.30.19 11:42:50 AM,20.71
10,04.30.19 11:57:50 AM,21.091
11,04.30.19 12:12:50 PM,21.855
12,04.30.19 12:27:50 PM,22.717
13,04.30.19 12:42:50 PM,27.173
14,04.30.19 12:57:50 PM,26.39
15,04.30.19 01:12:50 PM,26.977
16,04.30.19 01:27:50 PM,29.652
17,04.30.19 01:42:50 PM,29.152
18,04.30.19 01:57:50 PM,30.054
19,04.30.19 02:12:50 PM,28.953
20,04.30.19 02:27:50 PM,26.879
21,04.30.19 02:42:50 PM,26.879
22,04.30.19 02:57:50 PM,26.977
23,04.30.19 03:12:50 PM,26.977
24,04.30.19 03:27:50 PM,26.977
25,04.30.19 03:42:50 PM,27.468
26,04.30.19 03:57:50 PM,27.764
27,04.30.19 04:12:50 PM,27.665
28,04.30.19 04:27:50 PM,28.258
29,04.30.19 04:42:50 PM,28.953
30,04.30.19 04:57:50 PM,33.222
31,04.30.19 05:12:50 PM,36.403
32,04.30.19 05:27:50 PM,36.403
33,04.30.19 05:42:50 PM,36.837
34,04.30.19 05:57:50 PM,37.165
35,04.30.19 06:12:50 PM,37.055
36,04.30.19 06:27:50 PM,35.756
37,04.30.19 06:42:50 PM,32.086
38,04.30.19 06:57:50 PM,21.569
39,04.30.19 07:12:50 PM,17.379
40,04.30.19 07:27:50 PM,15.569
41,04.30.19 07:42:50 PM,14.709
42,04.30.19 07:57:50 PM,13.942
43,04.30.19 08:12:50 PM,13.173
44,04.30.19 08:27:50 PM,12.401
45,04.30.19 08:42:50 PM,11.819
46,04.30.19 08:57:50 PM,11.139
47,04.30.19 09:12:50 PM,10.455
48,04.30.19 09:27:50 PM,9.866
49,04.30.19 09:42:50 PM,9.472
50,04.30.19 09:57:50 PM,9.275
51,04.30.19 10:12:50 PM,9.077
52,04.30.19 10:27:50 PM,9.768
53,04.30.19 10:42:50 PM,10.063
54,04.30.19 10:57:50 PM,9.866
55,04.30.19 11:12:50 PM,9.571
56,04.30.19 11:27:50 PM,8.879
57,04.30.19 11:42:50 PM,8.182
58,04.30.19 11:57:50 PM,7.782
59,05.01.19 12:12:50 AM,7.782
60,05.01.19 12:27:50 AM,8.182
61,05.01.19 12:42:50 AM,8.481
62,05.01.19 12:57:50 AM,8.481
63,05.01.19 01:12:50 AM,8.182
64,05.01.19 01:27:50 AM,7.983
65,05.01.19 01:42:50 AM,7.582
66,05.01.19 01:57:50 AM,7.28
67,05.01.19 02:12:50 AM,7.079
68,05.01.19 02:27:50 AM,6.775
69,05.01.19 02:42:50 AM,6.674
70,05.01.19 02:57:50 AM,6.37
71,05.01.19 03:12:50 AM,6.166
72,05.01.19 03:27:50 AM,6.268
73,05.01.19 03:42:50 AM,6.166
74,05.01.19 03:57:50 AM,6.064
75,05.01.19 04:12:50 AM,5.962
76,05.01.19 04:27:50 AM,5.757
77,05.01.19 04:42:50 AM,5.552
78,05.01.19 04:57:50 AM,5.552
79,05.01.19 05:12:50 AM,5.655
80,05.01.19 05:27:50 AM,5.45
81,05.01.19 05:42:50 AM,5.45
82,05.01.19 05:57:50 AM,5.45
83,05.01.19 06:12:50 AM,5.347
84,05.01.19 06:27:50 AM,5.552
85,05.01.19 06:42:50 AM,6.268
86,05.01.19 06:57:50 AM,8.082
87,05.01.19 07:12:50 AM,10.161
88,05.01.19 07:27:50 AM,11.528
89,05.01.19 07:42:50 AM,12.013
90,05.01.19 07:57:50 AM,13.654
91,05.01.19 08:12:50 AM,13.558
92,05.01.19 08:27:50 AM,14.709
93,05.01.19 08:42:50 AM,19.377
94,05.01.19 08:57:50 AM,21.282
95,05.01.19 09:12:50 AM,22.142
96,05.01.19 09:27:50 AM,22.525
97,05.01.19 09:42:50 AM,23.004
98,05.01.19 09:57:50 AM,23.677
99,05.01.19 10:12:50 AM,24.545
100,05.01.19 10:27:50 AM,24.835
101,05.01.19 10:42:50 AM,24.255
102,05.01.19 10:57:50 AM,24.545
103,05.01.19 11:12:50 AM,24.158
104,05.01.19 11:27:50 AM,24.062
105,05.01.19 11:42:50 AM,24.158
106,05.01.19 11:57:50 AM,23.388
107,05.01.19 12:12:50 PM,25.416
108,05.01.19 12:27:50 PM,27.764
109,05.01.19 12:42:50 PM,30.558
110,05.01.19 12:57:50 PM,31.166
111,05.01.19 01:12:50 PM,32.807
112,05.01.19 01:27:50 PM,32.188
113,05.01.19 01:42:50 PM,31.88
114,05.01.19 01:57:50 PM,32.807
115,05.01.19 02:12:50 PM,33.743
116,05.01.19 02:27:50 PM,32.291
117,05.01.19 02:42:50 PM,31.472
118,05.01.19 02:57:50 PM,30.76
119,05.01.19 03:12:50 PM,32.188
120,05.01.19 03:27:50 PM,32.086
121,05.01.19 03:42:50 PM,31.472
122,05.01.19 03:57:50 PM,31.574
123,05.01.19 04:12:50 PM,31.778
124,05.01.19 04:27:50 PM,33.118
125,05.01.19 04:42:50 PM,33.222
126,05.01.19 04:57:50 PM,37.494
127,05.01.19 05:12:50 PM,41.81
128,05.01.19 05:27:50 PM,42.998
129,05.01.19 05:42:50 PM,43.601
130,05.01.19 05:57:50 PM,42.878
131,05.01.19 06:12:50 PM,40.53
132,05.01.19 06:27:50 PM,40.415
133,05.01.19 06:42:50 PM,37.935
134,05.01.19 06:57:50 PM,26.488
135,05.01.19 07:12:50 PM,20.901
136,05.01.19 07:27:50 PM,18.236
137,05.01.19 07:42:50 PM,16.903
138,05.01.19 07:57:50 PM,15.951
139,05.01.19 08:12:50 PM,14.996
140,05.01.19 08:27:50 PM,14.038
141,05.01.19 08:42:50 PM,13.461
142,05.01.19 08:57:50 PM,12.787
143,05.01.19 09:12:50 PM,12.304
144,05.01.19 09:27:50 PM,11.819
145,05.01.19 09:42:50 PM,11.528
146,05.01.19 09:57:50 PM,11.334
147,05.01.19 10:12:50 PM,11.041
148,05.01.19 10:27:50 PM,10.748
149,05.01.19 10:42:50 PM,10.455
150,05.01.19 10:57:50 PM,10.259
151,05.01.19 11:12:50 PM,10.161
152,05.01.19 11:27:50 PM,9.965
153,05.01.19 11:42:50 PM,9.866
154,05.01.19 11:57:50 PM,9.669
155,05.02.19 12:12:50 AM,9.472
156,05.02.19 12:27:50 AM,9.373
157,05.02.19 12:42:50 AM,9.275
158,05.02.19 12:57:50 AM,9.176
159,05.02.19 01:12:50 AM,9.176
160,05.02.19 01:27:50 AM,8.978
161,05.02.19 01:42:50 AM,8.779
162,05.02.19 01:57:50 AM,8.779
163,05.02.19 02:12:50 AM,8.581
164,05.02.19 02:27:50 AM,8.481
165,05.02.19 02:42:50 AM,8.282
166,05.02.19 02:57:50 AM,8.182
167,05.02.19 03:12:50 AM,8.082
168,05.02.19 03:27:50 AM,7.882
169,05.02.19 03:42:50 AM,7.782
170,05.02.19 03:57:50 AM,7.481
171,05.02.19 04:12:50 AM,7.179
172,05.02.19 04:27:50 AM,7.28
173,05.02.19 04:42:50 AM,7.582
174,05.02.19 04:57:50 AM,7.682
175,05.02.19 05:12:50 AM,7.481
176,05.02.19 05:27:50 AM,7.179
177,05.02.19 05:42:50 AM,7.179
178,05.02.19 05:57:50 AM,7.28
179,05.02.19 06:12:50 AM,7.28
180,05.02.19 06:27:50 AM,7.381
181,05.02.19 06:42:50 AM,7.782
182,05.02.19 06:57:50 AM,8.082
183,05.02.19 07:12:50 AM,10.455
184,05.02.19 07:27:50 AM,13.173
185,05.02.19 07:42:50 AM,12.69
186,05.02.19 07:57:50 AM,12.883
187,05.02.19 08:12:50 AM,13.173
188,05.02.19 08:27:50 AM,13.558
189,05.02.19 08:42:50 AM,13.846
190,05.02.19 08:57:50 AM,19.472
191,05.02.19 09:12:50 AM,19.282
192,05.02.19 09:27:50 AM,21.951
193,05.02.19 09:42:50 AM,23.1
194,05.02.19 09:57:50 AM,25.028
195,05.02.19 10:12:50 AM,23.966
196,05.02.19 10:27:50 AM,26.683
197,05.02.19 10:42:50 AM,25.805
198,05.02.19 10:57:50 AM,26.488
199,05.02.19 11:12:50 AM,26.488
200,05.02.19 11:27:50 AM,26
201,05.02.19 11:42:50 AM,25.319
202,05.02.19 11:57:50 AM,26.097
203,05.02.19 12:12:50 PM,27.468
204,05.02.19 12:27:50 PM,26.977
205,05.02.19 12:42:50 PM,26.879
