Anz.,Datum Zeit,Temp
1,04.30.19 10:11:56 AM,22.812
2,04.30.19 10:11:58 AM,
3,04.30.19 10:26:56 AM,23.004
4,04.30.19 10:41:56 AM,22.525
5,04.30.19 10:56:56 AM,22.717
6,04.30.19 11:11:56 AM,19.282
7,04.30.19 11:26:56 AM,18.996
8,04.30.19 11:41:56 AM,20.71
9,04.30.19 11:56:56 AM,21.282
10,04.30.19 12:11:56 PM,23.004
11,04.30.19 12:26:56 PM,24.545
12,04.30.19 12:41:56 PM,26.977
13,04.30.19 12:56:56 PM,27.272
14,04.30.19 01:11:56 PM,28.06
15,04.30.19 01:26:56 PM,30.457
16,04.30.19 01:41:56 PM,29.652
17,04.30.19 01:56:56 PM,32.394
18,04.30.19 02:11:56 PM,30.154
19,04.30.19 02:26:56 PM,28.258
20,04.30.19 02:41:56 PM,28.953
21,04.30.19 02:56:56 PM,30.457
22,04.30.19 03:11:56 PM,31.268
23,04.30.19 03:26:56 PM,33.326
24,04.30.19 03:41:56 PM,35.435
25,04.30.19 03:56:56 PM,37.055
26,04.30.19 04:11:56 PM,37.714
27,04.30.19 04:26:56 PM,39.729
28,04.30.19 04:41:56 PM,41.225
29,04.30.19 04:56:56 PM,40.53
30,04.30.19 05:11:56 PM,40.3
31,04.30.19 05:26:56 PM,37.714
32,04.30.19 05:41:56 PM,38.602
33,04.30.19 05:56:56 PM,39.502
34,04.30.19 06:11:56 PM,37.714
35,04.30.19 06:26:56 PM,37.604
36,04.30.19 06:41:56 PM,28.456
37,04.30.19 06:56:56 PM,19.758
38,04.30.19 07:11:56 PM,17.379
39,04.30.19 07:26:56 PM,16.332
40,04.30.19 07:41:56 PM,15.569
41,04.30.19 07:56:56 PM,14.9
42,04.30.19 08:11:56 PM,14.325
43,04.30.19 08:26:56 PM,13.75
44,04.30.19 08:41:56 PM,13.173
45,04.30.19 08:56:56 PM,12.594
46,04.30.19 09:11:56 PM,12.013
47,04.30.19 09:26:56 PM,11.528
48,04.30.19 09:41:56 PM,11.139
49,04.30.19 09:56:56 PM,10.748
50,04.30.19 10:11:56 PM,10.553
51,04.30.19 10:26:56 PM,11.041
52,04.30.19 10:41:56 PM,11.139
53,04.30.19 10:56:56 PM,11.139
54,04.30.19 11:11:56 PM,10.846
55,04.30.19 11:26:56 PM,10.161
56,04.30.19 11:41:56 PM,9.669
57,04.30.19 11:56:56 PM,9.275
58,05.01.19 12:11:56 AM,9.176
59,05.01.19 12:26:56 AM,9.275
60,05.01.19 12:41:56 AM,9.571
61,05.01.19 12:56:56 AM,9.373
62,05.01.19 01:11:56 AM,9.077
63,05.01.19 01:26:56 AM,8.879
64,05.01.19 01:41:56 AM,8.779
65,05.01.19 01:56:56 AM,8.481
66,05.01.19 02:11:56 AM,8.282
67,05.01.19 02:26:56 AM,7.983
68,05.01.19 02:41:56 AM,7.782
69,05.01.19 02:56:56 AM,7.582
70,05.01.19 03:11:56 AM,7.481
71,05.01.19 03:26:56 AM,7.28
72,05.01.19 03:41:56 AM,7.28
73,05.01.19 03:56:56 AM,7.079
74,05.01.19 04:11:56 AM,7.079
75,05.01.19 04:26:56 AM,6.978
76,05.01.19 04:41:56 AM,6.775
77,05.01.19 04:56:56 AM,6.674
