Anz.,Datum Zeit,Temp
1,04.30.19 09:58:54 AM,22.812
2,04.30.19 09:58:58 AM,
3,04.30.19 10:13:54 AM,23.196
4,04.30.19 10:28:54 AM,23.292
5,04.30.19 10:43:54 AM,22.429
6,04.30.19 10:58:54 AM,22.429
7,04.30.19 11:13:54 AM,17.284
8,04.30.19 11:28:54 AM,17.094
9,04.30.19 11:43:54 AM,17.189
10,04.30.19 11:58:54 AM,18.14
11,04.30.19 12:13:54 PM,18.236
12,04.30.19 12:28:54 PM,18.236
13,04.30.19 12:43:54 PM,19.567
14,04.30.19 12:58:54 PM,20.805
15,04.30.19 01:13:54 PM,21.951
16,04.30.19 01:28:54 PM,23.388
17,04.30.19 01:43:54 PM,23.004
18,04.30.19 01:58:54 PM,23.677
19,04.30.19 02:13:54 PM,22.717
20,04.30.19 02:28:54 PM,22.046
21,04.30.19 02:43:54 PM,21.664
22,04.30.19 02:58:54 PM,21.664
23,04.30.19 03:13:54 PM,21.569
24,04.30.19 03:28:54 PM,21.378
25,04.30.19 03:43:54 PM,21.76
26,04.30.19 03:58:54 PM,22.333
27,04.30.19 04:13:54 PM,22.525
28,04.30.19 04:28:54 PM,22.812
29,04.30.19 04:43:54 PM,22.333
30,04.30.19 04:58:54 PM,22.717
31,04.30.19 05:13:54 PM,22.717
32,04.30.19 05:28:54 PM,22.429
33,04.30.19 05:43:54 PM,22.142
34,04.30.19 05:58:54 PM,22.238
35,04.30.19 06:13:54 PM,22.238
36,04.30.19 06:28:54 PM,21.855
37,04.30.19 06:43:54 PM,21.951
38,04.30.19 06:58:54 PM,19.567
39,04.30.19 07:13:54 PM,17.57
40,04.30.19 07:28:54 PM,16.618
41,04.30.19 07:43:54 PM,16.046
42,04.30.19 07:58:54 PM,15.473
43,04.30.19 08:13:54 PM,14.996
44,04.30.19 08:28:54 PM,14.613
45,04.30.19 08:43:54 PM,14.325
46,04.30.19 08:58:54 PM,13.846
47,04.30.19 09:13:54 PM,13.269
48,04.30.19 09:28:54 PM,12.787
49,04.30.19 09:43:54 PM,12.401
50,04.30.19 09:58:54 PM,12.11
51,04.30.19 10:13:54 PM,11.819
52,04.30.19 10:28:54 PM,12.013
53,04.30.19 10:43:54 PM,12.013
54,04.30.19 10:58:54 PM,11.916
55,04.30.19 11:13:54 PM,11.722
56,04.30.19 11:28:54 PM,11.139
57,04.30.19 11:43:54 PM,10.748
58,04.30.19 11:58:54 PM,10.259
59,05.01.19 12:13:54 AM,10.161
60,05.01.19 12:28:54 AM,10.259
61,05.01.19 12:43:54 AM,10.357
62,05.01.19 12:58:54 AM,10.161
63,05.01.19 01:13:54 AM,9.965
64,05.01.19 01:28:54 AM,9.768
65,05.01.19 01:43:54 AM,9.472
66,05.01.19 01:58:54 AM,9.176
67,05.01.19 02:13:54 AM,9.077
68,05.01.19 02:28:54 AM,8.779
69,05.01.19 02:43:54 AM,8.68
70,05.01.19 02:58:54 AM,8.481
71,05.01.19 03:13:54 AM,8.282
72,05.01.19 03:28:54 AM,8.182
73,05.01.19 03:43:54 AM,8.082
74,05.01.19 03:58:54 AM,7.983
75,05.01.19 04:13:54 AM,7.882
76,05.01.19 04:28:54 AM,7.682
77,05.01.19 04:43:54 AM,7.582
78,05.01.19 04:58:54 AM,7.481
79,05.01.19 05:13:54 AM,7.381
80,05.01.19 05:28:54 AM,7.28
81,05.01.19 05:43:54 AM,7.179
82,05.01.19 05:58:54 AM,7.079
83,05.01.19 06:13:54 AM,7.079
84,05.01.19 06:28:54 AM,7.179
85,05.01.19 06:43:54 AM,8.182
86,05.01.19 06:58:54 AM,9.669
87,05.01.19 07:13:54 AM,11.139
88,05.01.19 07:28:54 AM,12.69
89,05.01.19 07:43:54 AM,13.654
90,05.01.19 07:58:54 AM,16.427
91,05.01.19 08:13:54 AM,19.092
92,05.01.19 08:28:54 AM,20.901
93,05.01.19 08:43:54 AM,22.429
94,05.01.19 08:58:54 AM,22.142
95,05.01.19 09:13:54 AM,23.196
96,05.01.19 09:28:54 AM,23.773
97,05.01.19 09:43:54 AM,22.621
98,05.01.19 09:58:54 AM,20.519
99,05.01.19 10:13:54 AM,22.142
100,05.01.19 10:28:54 AM,24.351
101,05.01.19 10:43:54 AM,24.835
102,05.01.19 10:58:54 AM,24.158
103,05.01.19 11:13:54 AM,24.448
104,05.01.19 11:28:54 AM,23.677
105,05.01.19 11:43:54 AM,22.908
106,05.01.19 11:58:54 AM,22.333
107,05.01.19 12:13:54 PM,22.621
108,05.01.19 12:28:54 PM,23.196
109,05.01.19 12:43:54 PM,23.388
110,05.01.19 12:58:54 PM,24.835
111,05.01.19 01:13:54 PM,26.488
112,05.01.19 01:28:54 PM,25.902
113,05.01.19 01:43:54 PM,25.61
114,05.01.19 01:58:54 PM,26.585
115,05.01.19 02:13:54 PM,26.781
116,05.01.19 02:28:54 PM,26.781
117,05.01.19 02:43:54 PM,25.416
118,05.01.19 02:58:54 PM,24.738
119,05.01.19 03:13:54 PM,25.513
120,05.01.19 03:28:54 PM,25.61
121,05.01.19 03:43:54 PM,25.222
122,05.01.19 03:58:54 PM,26.097
123,05.01.19 04:13:54 PM,26.488
124,05.01.19 04:28:54 PM,26.781
125,05.01.19 04:43:54 PM,26.781
126,05.01.19 04:58:54 PM,26.39
127,05.01.19 05:13:54 PM,27.665
128,05.01.19 05:28:54 PM,27.862
129,05.01.19 05:43:54 PM,27.37
130,05.01.19 05:58:54 PM,27.272
131,05.01.19 06:13:54 PM,25.708
132,05.01.19 06:28:54 PM,26.097
133,05.01.19 06:43:54 PM,25.513
134,05.01.19 06:58:54 PM,23.581
135,05.01.19 07:13:54 PM,20.805
136,05.01.19 07:28:54 PM,19.472
137,05.01.19 07:43:54 PM,18.711
138,05.01.19 07:58:54 PM,18.045
139,05.01.19 08:13:54 PM,17.284
140,05.01.19 08:28:54 PM,16.713
141,05.01.19 08:43:54 PM,16.332
142,05.01.19 08:58:54 PM,15.855
143,05.01.19 09:13:54 PM,15.378
144,05.01.19 09:28:54 PM,14.9
145,05.01.19 09:43:54 PM,14.517
146,05.01.19 09:58:54 PM,14.23
147,05.01.19 10:13:54 PM,13.846
148,05.01.19 10:28:54 PM,13.558
149,05.01.19 10:43:54 PM,13.269
150,05.01.19 10:58:54 PM,12.98
151,05.01.19 11:13:54 PM,12.69
152,05.01.19 11:28:54 PM,12.497
153,05.01.19 11:43:54 PM,12.304
154,05.01.19 11:58:54 PM,12.013
155,05.02.19 12:13:54 AM,11.819
156,05.02.19 12:28:54 AM,11.625
157,05.02.19 12:43:54 AM,11.431
158,05.02.19 12:58:54 AM,11.334
159,05.02.19 01:13:54 AM,11.236
160,05.02.19 01:28:54 AM,11.041
161,05.02.19 01:43:54 AM,10.846
162,05.02.19 01:58:54 AM,10.651
163,05.02.19 02:13:54 AM,10.455
164,05.02.19 02:28:54 AM,10.259
165,05.02.19 02:43:54 AM,10.063
166,05.02.19 02:58:54 AM,10.063
167,05.02.19 03:13:54 AM,9.965
168,05.02.19 03:28:54 AM,9.768
169,05.02.19 03:43:54 AM,9.669
170,05.02.19 03:58:54 AM,9.373
171,05.02.19 04:13:54 AM,9.275
172,05.02.19 04:28:54 AM,9.176
173,05.02.19 04:43:54 AM,9.176
174,05.02.19 04:58:54 AM,9.176
175,05.02.19 05:13:54 AM,9.077
176,05.02.19 05:28:54 AM,8.879
177,05.02.19 05:43:54 AM,8.879
178,05.02.19 05:58:54 AM,8.879
179,05.02.19 06:13:54 AM,8.879
180,05.02.19 06:28:54 AM,8.978
181,05.02.19 06:43:54 AM,9.275
182,05.02.19 06:58:54 AM,9.472
183,05.02.19 07:13:54 AM,11.139
184,05.02.19 07:28:54 AM,13.173
185,05.02.19 07:43:54 AM,12.497
186,05.02.19 07:58:54 AM,12.401
187,05.02.19 08:13:54 AM,12.497
188,05.02.19 08:28:54 AM,12.787
189,05.02.19 08:43:54 AM,13.461
190,05.02.19 08:58:54 AM,18.806
191,05.02.19 09:13:54 AM,19.282
192,05.02.19 09:28:54 AM,21.664
193,05.02.19 09:43:54 AM,22.621
194,05.02.19 09:58:54 AM,22.333
195,05.02.19 10:13:54 AM,22.333
196,05.02.19 10:28:54 AM,25.416
197,05.02.19 10:43:54 AM,24.545
198,05.02.19 10:58:54 AM,24.835
199,05.02.19 11:13:54 AM,24.062
200,05.02.19 11:28:54 AM,24.158
201,05.02.19 11:43:54 AM,23.196
202,05.02.19 11:58:54 AM,23.292
203,05.02.19 12:13:54 PM,23.484
204,05.02.19 12:28:54 PM,23.581
205,05.02.19 12:43:54 PM,23.292
206,05.02.19 12:58:54 PM,25.513
207,05.02.19 01:13:54 PM,24.641
208,05.02.19 01:28:54 PM,24.158
209,05.02.19 01:43:54 PM,24.835
210,05.02.19 01:58:54 PM,24.835
211,05.02.19 02:13:54 PM,24.835
212,05.02.19 02:28:54 PM,25.513
213,05.02.19 02:43:54 PM,27.272
214,05.02.19 02:58:54 PM,25.319
215,05.02.19 03:13:54 PM,24.738
216,05.02.19 03:28:54 PM,26.781
217,05.02.19 03:43:54 PM,26.292
218,05.02.19 03:58:54 PM,24.931
219,05.02.19 04:13:54 PM,24.545
220,05.02.19 04:28:54 PM,24.351
221,05.02.19 04:43:54 PM,23.388
222,05.02.19 04:58:54 PM,22.621
223,05.02.19 05:13:54 PM,21.76
224,05.02.19 05:28:54 PM,21.378
225,05.02.19 05:43:54 PM,20.71
226,05.02.19 05:58:54 PM,19.567
227,05.02.19 06:13:54 PM,20.138
228,05.02.19 06:28:54 PM,18.996
229,05.02.19 06:43:54 PM,18.236
230,05.02.19 06:58:54 PM,17.95
231,05.02.19 07:13:54 PM,17.284
232,05.02.19 07:28:54 PM,16.618
233,05.02.19 07:43:54 PM,15.855
234,05.02.19 07:58:54 PM,15.282
235,05.02.19 08:13:54 PM,14.613
236,05.02.19 08:28:54 PM,13.942
237,05.02.19 08:43:54 PM,13.365
238,05.02.19 08:58:54 PM,13.076
239,05.02.19 09:13:54 PM,12.787
240,05.02.19 09:28:54 PM,12.69
241,05.02.19 09:43:54 PM,12.883
242,05.02.19 09:58:54 PM,12.883
243,05.02.19 10:13:54 PM,12.883
244,05.02.19 10:28:54 PM,12.883
245,05.02.19 10:43:54 PM,12.69
246,05.02.19 10:58:54 PM,12.594
247,05.02.19 11:13:54 PM,12.594
248,05.02.19 11:28:54 PM,12.497
249,05.02.19 11:43:54 PM,12.401
250,05.02.19 11:58:54 PM,12.304
251,05.03.19 12:13:54 AM,12.207
252,05.03.19 12:28:54 AM,12.013
253,05.03.19 12:43:54 AM,12.11
254,05.03.19 12:58:54 AM,11.916
255,05.03.19 01:13:54 AM,12.013
256,05.03.19 01:28:54 AM,12.013
257,05.03.19 01:43:54 AM,11.916
258,05.03.19 01:58:54 AM,11.819
259,05.03.19 02:13:54 AM,11.625
260,05.03.19 02:28:54 AM,11.334
261,05.03.19 02:43:54 AM,11.334
262,05.03.19 02:58:54 AM,11.431
263,05.03.19 03:13:54 AM,11.236
264,05.03.19 03:28:54 AM,11.334
265,05.03.19 03:43:54 AM,11.139
266,05.03.19 03:58:54 AM,11.236
267,05.03.19 04:13:54 AM,11.334
268,05.03.19 04:28:54 AM,11.236
269,05.03.19 04:43:54 AM,11.236
270,05.03.19 04:58:54 AM,11.236
271,05.03.19 05:13:54 AM,11.139
272,05.03.19 05:28:54 AM,11.139
273,05.03.19 05:43:54 AM,11.139
274,05.03.19 05:58:54 AM,11.139
275,05.03.19 06:13:54 AM,11.139
276,05.03.19 06:28:54 AM,11.139
277,05.03.19 06:43:54 AM,11.041
278,05.03.19 06:58:54 AM,10.748
279,05.03.19 07:13:54 AM,10.651
280,05.03.19 07:28:54 AM,11.334
281,05.03.19 07:43:54 AM,11.722
282,05.03.19 07:58:54 AM,12.11
283,05.03.19 08:13:54 AM,12.98
284,05.03.19 08:28:54 AM,14.23
285,05.03.19 08:43:54 AM,13.942
286,05.03.19 08:58:54 AM,16.903
287,05.03.19 09:13:54 AM,21.951
288,05.03.19 09:28:54 AM,22.525
289,05.03.19 09:43:54 AM,24.351
290,05.03.19 09:58:54 AM,21.473
291,05.03.19 10:13:54 AM,17.665
292,05.03.19 10:28:54 AM,15.951
293,05.03.19 10:43:54 AM,15.187
294,05.03.19 10:58:54 AM,14.9
295,05.03.19 11:13:54 AM,17.95
296,05.03.19 11:28:54 AM,17.95
297,05.03.19 11:43:54 AM,16.903
298,05.03.19 11:58:54 AM,16.903
299,05.03.19 12:13:54 PM,21.282
300,05.03.19 12:28:54 PM,19.092
301,05.03.19 12:43:54 PM,17.665
302,05.03.19 12:58:54 PM,16.141
303,05.03.19 01:13:54 PM,16.999
304,05.03.19 01:28:54 PM,14.996
305,05.03.19 01:43:54 PM,15.091
306,05.03.19 01:58:54 PM,15.282
307,05.03.19 02:13:54 PM,16.332
308,05.03.19 02:28:54 PM,16.618
