Anz.,Datum Zeit,Temp
1,04.30.19 10:09:19 AM,23.581
2,04.30.19 10:09:22 AM,
3,04.30.19 10:24:19 AM,23.196
4,04.30.19 10:39:19 AM,22.142
5,04.30.19 10:54:19 AM,22.429
6,04.30.19 11:09:19 AM,19.472
7,04.30.19 11:24:19 AM,18.331
8,04.30.19 11:39:19 AM,18.711
9,04.30.19 11:54:19 AM,19.377
10,04.30.19 12:09:19 PM,21.473
11,04.30.19 12:24:19 PM,22.142
12,04.30.19 12:39:19 PM,24.641
13,04.30.19 12:54:19 PM,27.665
14,04.30.19 01:09:19 PM,28.06
15,04.30.19 01:24:19 PM,31.88
16,04.30.19 01:39:19 PM,31.574
17,04.30.19 01:54:19 PM,31.88
18,04.30.19 02:09:19 PM,28.953
19,04.30.19 02:24:19 PM,27.37
20,04.30.19 02:39:19 PM,27.862
21,04.30.19 02:54:19 PM,27.862
22,04.30.19 03:09:19 PM,29.352
23,04.30.19 03:24:19 PM,34.058
24,04.30.19 03:39:19 PM,36.295
25,04.30.19 03:54:19 PM,36.511
26,04.30.19 04:09:19 PM,36.946
27,04.30.19 04:24:19 PM,39.389
28,04.30.19 04:39:19 PM,38.938
29,04.30.19 04:54:19 PM,38.938
30,04.30.19 05:09:19 PM,39.615
31,04.30.19 05:24:19 PM,36.187
32,04.30.19 05:39:19 PM,36.079
33,04.30.19 05:54:19 PM,36.295
34,04.30.19 06:09:19 PM,30.457
35,04.30.19 06:24:19 PM,26.781
36,04.30.19 06:39:19 PM,24.738
37,04.30.19 06:54:19 PM,23.388
38,04.30.19 07:09:19 PM,20.138
39,04.30.19 07:24:19 PM,16.618
40,04.30.19 07:39:19 PM,15.091
41,04.30.19 07:54:19 PM,14.23
42,04.30.19 08:09:19 PM,13.365
43,04.30.19 08:24:19 PM,12.497
44,04.30.19 08:39:19 PM,12.013
45,04.30.19 08:54:19 PM,11.334
46,04.30.19 09:09:19 PM,10.651
47,04.30.19 09:24:19 PM,9.965
48,04.30.19 09:39:19 PM,9.571
49,04.30.19 09:54:19 PM,9.275
50,04.30.19 10:09:19 PM,8.978
51,04.30.19 10:24:19 PM,9.472
52,04.30.19 10:39:19 PM,9.866
53,04.30.19 10:54:19 PM,9.866
54,04.30.19 11:09:19 PM,9.571
55,04.30.19 11:24:19 PM,8.879
56,04.30.19 11:39:19 PM,8.382
57,04.30.19 11:54:19 PM,7.882
58,05.01.19 12:09:19 AM,7.782
59,05.01.19 12:24:19 AM,7.882
60,05.01.19 12:39:19 AM,8.282
61,05.01.19 12:54:19 AM,8.382
62,05.01.19 01:09:19 AM,8.082
63,05.01.19 01:24:19 AM,7.782
64,05.01.19 01:39:19 AM,7.481
65,05.01.19 01:54:19 AM,7.179
66,05.01.19 02:09:19 AM,6.877
67,05.01.19 02:24:19 AM,6.674
68,05.01.19 02:39:19 AM,6.37
69,05.01.19 02:54:19 AM,6.268
70,05.01.19 03:09:19 AM,6.064
71,05.01.19 03:24:19 AM,5.962
72,05.01.19 03:39:19 AM,5.86
73,05.01.19 03:54:19 AM,5.86
74,05.01.19 04:09:19 AM,5.757
75,05.01.19 04:24:19 AM,5.552
76,05.01.19 04:39:19 AM,5.552
77,05.01.19 04:54:19 AM,5.347
78,05.01.19 05:09:19 AM,5.244
79,05.01.19 05:24:19 AM,5.141
80,05.01.19 05:39:19 AM,5.141
81,05.01.19 05:54:19 AM,5.141
82,05.01.19 06:09:19 AM,5.037
83,05.01.19 06:24:19 AM,5.244
84,05.01.19 06:39:19 AM,5.552
85,05.01.19 06:54:19 AM,7.079
86,05.01.19 07:09:19 AM,9.077
87,05.01.19 07:24:19 AM,11.139
88,05.01.19 07:39:19 AM,13.269
89,05.01.19 07:54:19 AM,16.332
90,05.01.19 08:09:19 AM,18.711
91,05.01.19 08:24:19 AM,20.805
92,05.01.19 08:39:19 AM,23.773
93,05.01.19 08:54:19 AM,26.977
94,05.01.19 09:09:19 AM,27.764
95,05.01.19 09:24:19 AM,28.655
96,05.01.19 09:39:19 AM,27.075
97,05.01.19 09:54:19 AM,25.028
98,05.01.19 10:09:19 AM,24.448
99,05.01.19 10:24:19 AM,24.255
100,05.01.19 10:39:19 AM,24.448
101,05.01.19 10:54:19 AM,24.641
102,05.01.19 11:09:19 AM,25.513
103,05.01.19 11:24:19 AM,25.902
104,05.01.19 11:39:19 AM,26.097
105,05.01.19 11:54:19 AM,26.585
106,05.01.19 12:09:19 PM,28.456
107,05.01.19 12:24:19 PM,30.255
108,05.01.19 12:39:19 PM,30.558
109,05.01.19 12:54:19 PM,32.394
110,05.01.19 01:09:19 PM,35.435
111,05.01.19 01:24:19 PM,34.479
112,05.01.19 01:39:19 PM,34.796
113,05.01.19 01:54:19 PM,33.014
114,05.01.19 02:09:19 PM,32.6
115,05.01.19 02:24:19 PM,32.497
116,05.01.19 02:39:19 PM,31.778
117,05.01.19 02:54:19 PM,31.472
118,05.01.19 03:09:19 PM,34.585
119,05.01.19 03:24:19 PM,39.276
120,05.01.19 03:39:19 PM,40.53
121,05.01.19 03:54:19 PM,41.108
122,05.01.19 04:09:19 PM,41.928
123,05.01.19 04:24:19 PM,43.966
124,05.01.19 04:39:19 PM,42.878
125,05.01.19 04:54:19 PM,43.723
126,05.01.19 05:09:19 PM,43.359
127,05.01.19 05:24:19 PM,43.238
128,05.01.19 05:39:19 PM,42.878
129,05.01.19 05:54:19 PM,41.928
130,05.01.19 06:09:19 PM,34.585
131,05.01.19 06:24:19 PM,31.268
132,05.01.19 06:39:19 PM,28.456
133,05.01.19 06:54:19 PM,26.097
134,05.01.19 07:09:19 PM,23.1
135,05.01.19 07:24:19 PM,18.996
136,05.01.19 07:39:19 PM,17.189
137,05.01.19 07:54:19 PM,16.141
138,05.01.19 08:09:19 PM,15.282
139,05.01.19 08:24:19 PM,14.421
140,05.01.19 08:39:19 PM,13.558
141,05.01.19 08:54:19 PM,12.98
142,05.01.19 09:09:19 PM,12.401
143,05.01.19 09:24:19 PM,11.916
144,05.01.19 09:39:19 PM,11.625
145,05.01.19 09:54:19 PM,11.236
146,05.01.19 10:09:19 PM,10.944
147,05.01.19 10:24:19 PM,10.651
148,05.01.19 10:39:19 PM,10.357
149,05.01.19 10:54:19 PM,10.063
150,05.01.19 11:09:19 PM,9.866
151,05.01.19 11:24:19 PM,9.669
152,05.01.19 11:39:19 PM,9.571
153,05.01.19 11:54:19 PM,9.373
154,05.02.19 12:09:19 AM,9.275
155,05.02.19 12:24:19 AM,9.077
156,05.02.19 12:39:19 AM,8.978
157,05.02.19 12:54:19 AM,8.879
158,05.02.19 01:09:19 AM,8.879
159,05.02.19 01:24:19 AM,8.68
160,05.02.19 01:39:19 AM,8.581
161,05.02.19 01:54:19 AM,8.481
162,05.02.19 02:09:19 AM,8.382
163,05.02.19 02:24:19 AM,8.282
164,05.02.19 02:39:19 AM,8.182
165,05.02.19 02:54:19 AM,7.882
166,05.02.19 03:09:19 AM,7.882
167,05.02.19 03:24:19 AM,7.682
168,05.02.19 03:39:19 AM,7.481
169,05.02.19 03:54:19 AM,7.28
170,05.02.19 04:09:19 AM,7.079
171,05.02.19 04:24:19 AM,6.978
172,05.02.19 04:39:19 AM,7.079
173,05.02.19 04:54:19 AM,7.28
174,05.02.19 05:09:19 AM,7.28
175,05.02.19 05:24:19 AM,6.978
176,05.02.19 05:39:19 AM,6.877
177,05.02.19 05:54:19 AM,6.978
178,05.02.19 06:09:19 AM,7.079
179,05.02.19 06:24:19 AM,7.079
180,05.02.19 06:39:19 AM,7.381
181,05.02.19 06:54:19 AM,7.782
182,05.02.19 07:09:19 AM,9.176
183,05.02.19 07:24:19 AM,12.787
184,05.02.19 07:39:19 AM,12.883
185,05.02.19 07:54:19 AM,12.883
186,05.02.19 08:09:19 AM,13.076
187,05.02.19 08:24:19 AM,13.173
188,05.02.19 08:39:19 AM,13.365
189,05.02.19 08:54:19 AM,20.329
190,05.02.19 09:09:19 AM,20.329
191,05.02.19 09:24:19 AM,25.028
192,05.02.19 09:39:19 AM,25.513
193,05.02.19 09:54:19 AM,25.61
194,05.02.19 10:09:19 AM,23.677
195,05.02.19 10:24:19 AM,25.902
196,05.02.19 10:39:19 AM,25.416
197,05.02.19 10:54:19 AM,25.902
198,05.02.19 11:09:19 AM,26.879
199,05.02.19 11:24:19 AM,27.075
200,05.02.19 11:39:19 AM,26.292
201,05.02.19 11:54:19 AM,26.879
202,05.02.19 12:09:19 PM,28.655
203,05.02.19 12:24:19 PM,27.665
204,05.02.19 12:39:19 PM,26.683
205,05.02.19 12:54:19 PM,29.752
206,05.02.19 01:09:19 PM,27.764
207,05.02.19 01:24:19 PM,27.075
208,05.02.19 01:39:19 PM,27.665
209,05.02.19 01:54:19 PM,26.977
210,05.02.19 02:09:19 PM,28.357
211,05.02.19 02:24:19 PM,28.357
212,05.02.19 02:39:19 PM,30.558
213,05.02.19 02:54:19 PM,28.159
214,05.02.19 03:09:19 PM,30.054
215,05.02.19 03:24:19 PM,34.585
216,05.02.19 03:39:19 PM,36.079
217,05.02.19 03:54:19 PM,29.152
218,05.02.19 04:09:19 PM,27.075
219,05.02.19 04:24:19 PM,28.456
220,05.02.19 04:39:19 PM,26.292
221,05.02.19 04:54:19 PM,24.351
222,05.02.19 05:09:19 PM,22.142
223,05.02.19 05:24:19 PM,21.855
224,05.02.19 05:39:19 PM,20.901
225,05.02.19 05:54:19 PM,18.806
226,05.02.19 06:09:19 PM,20.71
227,05.02.19 06:24:19 PM,20.71
228,05.02.19 06:39:19 PM,18.901
229,05.02.19 06:54:19 PM,17.76
230,05.02.19 07:09:19 PM,16.427
231,05.02.19 07:24:19 PM,15.378
232,05.02.19 07:39:19 PM,14.421
233,05.02.19 07:54:19 PM,13.846
234,05.02.19 08:09:19 PM,13.173
235,05.02.19 08:24:19 PM,12.207
236,05.02.19 08:39:19 PM,11.236
237,05.02.19 08:54:19 PM,11.139
238,05.02.19 09:09:19 PM,11.139
239,05.02.19 09:24:19 PM,11.236
240,05.02.19 09:39:19 PM,11.139
241,05.02.19 09:54:19 PM,11.236
242,05.02.19 10:09:19 PM,11.236
243,05.02.19 10:24:19 PM,11.334
244,05.02.19 10:39:19 PM,11.334
245,05.02.19 10:54:19 PM,11.236
246,05.02.19 11:09:19 PM,11.139
247,05.02.19 11:24:19 PM,11.041
248,05.02.19 11:39:19 PM,10.944
249,05.02.19 11:54:19 PM,10.944
250,05.03.19 12:09:19 AM,10.944
251,05.03.19 12:24:19 AM,10.846
252,05.03.19 12:39:19 AM,11.041
253,05.03.19 12:54:19 AM,11.041
254,05.03.19 01:09:19 AM,11.041
255,05.03.19 01:24:19 AM,10.944
256,05.03.19 01:39:19 AM,10.846
257,05.03.19 01:54:19 AM,10.651
258,05.03.19 02:09:19 AM,10.357
259,05.03.19 02:24:19 AM,9.965
260,05.03.19 02:39:19 AM,9.669
261,05.03.19 02:54:19 AM,9.965
262,05.03.19 03:09:19 AM,10.259
263,05.03.19 03:24:19 AM,10.259
264,05.03.19 03:39:19 AM,10.161
265,05.03.19 03:54:19 AM,10.259
266,05.03.19 04:09:19 AM,10.161
267,05.03.19 04:24:19 AM,10.259
268,05.03.19 04:39:19 AM,10.259
269,05.03.19 04:54:19 AM,10.161
270,05.03.19 05:09:19 AM,9.866
271,05.03.19 05:24:19 AM,9.768
272,05.03.19 05:39:19 AM,9.866
273,05.03.19 05:54:19 AM,9.965
274,05.03.19 06:09:19 AM,10.063
275,05.03.19 06:24:19 AM,9.965
276,05.03.19 06:39:19 AM,9.866
277,05.03.19 06:54:19 AM,9.768
278,05.03.19 07:09:19 AM,9.373
279,05.03.19 07:24:19 AM,10.161
280,05.03.19 07:39:19 AM,10.259
281,05.03.19 07:54:19 AM,10.944
282,05.03.19 08:09:19 AM,12.11
283,05.03.19 08:24:19 AM,13.173
284,05.03.19 08:39:19 AM,13.942
285,05.03.19 08:54:19 AM,13.076
286,05.03.19 09:09:19 AM,20.996
287,05.03.19 09:24:19 AM,23.1
288,05.03.19 09:39:19 AM,24.738
289,05.03.19 09:54:19 AM,22.238
290,05.03.19 10:09:19 AM,18.711
291,05.03.19 10:24:19 AM,15.378
292,05.03.19 10:39:19 AM,15.282
293,05.03.19 10:54:19 AM,14.996
294,05.03.19 11:09:19 AM,18.996
295,05.03.19 11:24:19 AM,20.138
296,05.03.19 11:39:19 AM,18.711
297,05.03.19 11:54:19 AM,19.282
298,05.03.19 12:09:19 PM,24.255
299,05.03.19 12:24:19 PM,24.351
300,05.03.19 12:39:19 PM,21.187
301,05.03.19 12:54:19 PM,18.901
